success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_final,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,eta_min,sigma_omega,k_t,r0,lambda_curl,scene,method,seed
False,27.650000000000002,0.7376677915465655,0.19355078180440385,True,98.40953411927443,3217.5106717761782,0.03483208437413267,72.59090134714474,0.012701400403210125,0.2741917368034958,0.002155021944199348,0.002155021944199348,157.06087353893327,0,0.0,True,2.525808263196504,False,False,28.450000000000003,0.1,8.0,0.6,1.2,0.5,s4_narrow_passage,M7,2
False,29.400000000000002,0.7285064699684598,0.20544674602184795,True,89.74237017585914,2650.1849184205953,0.028032195392728283,72.6734819591492,0.012854206374436657,0.2756572714355416,0.002118728796146818,0.002118728796146818,147.3296803132813,0,0.0,True,2.5243427285644584,False,False,29.5,0.1,8.0,0.6,1.5,0.3,s4_narrow_passage,M7,0
False,29.5,0.7377382417196807,0.2071516306466609,True,89.48595605129526,2607.8200662371737,0.028864834859839022,72.67833333928398,0.012854514673555703,0.2756565872482089,0.002117205135508573,0.002117205135508573,146.61303840806823,0,0.0,True,2.524343412751791,False,False,29.55,0.1,8.0,0.6,1.5,0.3,s4_narrow_passage,M7,1
False,29.400000000000002,0.7388848037843896,0.21111132273894695,True,89.32735710498281,2603.2181979057723,0.028032195392728283,72.6118013215578,0.012851109170737847,0.2756641499259413,0.0021339961916529053,0.0021339961916529053,146.35589751522497,0,0.0,True,2.5243358500740585,False,False,29.450000000000003,0.1,8.0,0.6,1.5,0.3,s4_narrow_passage,M7,2
False,28.8,0.7273605819648947,0.21206624150538797,True,98.20454377518237,3230.629580700803,0.03566472384124341,72.62961034392254,0.012851806209112774,0.2756625845256336,0.0021306737524847373,0.0021306737524847373,157.1807518462818,0,0.0,True,2.524337415474366,False,False,28.900000000000002,0.1,8.0,0.6,1.5,0.5,s4_narrow_passage,M7,0
False,28.85,0.7373576382914921,0.19762939557684395,True,97.61397690829446,3198.7660414600527,0.03538717735220649,72.62754498885931,0.012851704920707361,0.2756628065605364,0.00213119181504044,0.00213119181504044,156.77890816161215,0,0.0,True,2.5243371934394636,False,False,28.900000000000002,0.1,8.0,0.6,1.5,0.5,s4_narrow_passage,M7,1
False,28.75,0.737994188567044,0.21167923935257005,True,98.10472289079837,3224.4749120781694,0.03566472384124341,72.50322270909183,0.012848521808332953,0.2756698463505827,0.0021470645859157033,0.0021470645859157033,157.20398869634334,0,0.0,True,2.524330153649417,False,False,28.75,0.1,8.0,0.6,1.5,0.5,s4_narrow_passage,M7,2
False,26.650000000000002,0.728424394561823,0.2174608769617106,True,92.37443779558019,2778.6624397068063,0.028309741881765195,72.66859054095727,0.013443026014355416,0.2809707001984723,0.001817111220823237,0.001817111220823237,150.09428002273728,0,0.0,True,2.5190292998015273,False,False,27.650000000000002,0.1,8.0,0.9,1.2,0.3,s4_narrow_passage,M7,0
False,27.0,0.7376479120351112,0.20856358829112528,True,91.55608332508928,2704.483159249693,0.027754648903691368,72.62495319513266,0.013404920750976096,0.2810361053371794,0.0020155858837612173,0.0020155858837612173,148.70169907444648,0,0.0,True,2.5189638946628206,False,False,28.150000000000002,0.1,8.0,0.9,1.2,0.3,s4_narrow_passage,M7,1
False,26.85,0.722077290008986,0.2105014975287445,True,92.40169268808047,2753.1142681226374,0.027893422148209824,72.60700863491391,0.013383516400575113,0.281098656666659,0.002148302632660822,0.002148302632660822,149.68653858509703,0,0.0,True,2.518901343333341,False,False,27.900000000000002,0.1,8.0,0.9,1.2,0.3,s4_narrow_passage,M7,2
False,26.35,0.7274936895172821,0.2085355938131246,True,98.7492807989235,3219.576751177953,0.035525950596724955,72.59078688383953,0.013374903844540613,0.28113076199855175,0.0022034589990920033,0.0022034589990920033,157.14538145287912,0,0.0,True,2.518869238001448,False,False,27.400000000000002,0.1,8.0,0.9,1.2,0.5,s4_narrow_passage,M7,0
False,26.450000000000003,0.7369780163585056,0.20739162749018306,True,98.39614675573144,3184.0158595444764,0.03510963086316958,72.62054290238164,0.013400013177115968,0.28104453040105165,0.002042777448558973,0.002042777448558973,156.42334316782296,0,0.0,True,2.5189554695989482,False,False,27.55,0.1,8.0,0.9,1.2,0.5,s4_narrow_passage,M7,1
False,26.25,0.737775450132774,0.2148452163954653,True,99.43356005029544,3250.1437699862654,0.03510963086316958,72.57905308601417,0.01337046971889042,0.28114753844493034,0.002231585119088196,0.002231585119088196,157.94899770561392,0,0.0,True,2.5188524615550696,False,False,27.35,0.1,8.0,0.9,1.2,0.5,s4_narrow_passage,M7,2
False,27.8,0.7283096394609105,0.21447946780118082,True,90.53382943740098,2672.954269603068,0.027338329170135997,72.66965559922892,0.013803646933349012,0.2831730663995122,0.001237624797905674,0.001237624797905674,147.43160895499602,0,0.0,True,2.5168269336004876,False,False,28.35,0.1,8.0,0.9,1.5,0.3,s4_narrow_passage,M7,0
False,28.05,0.7378869725801811,0.20922936629375394,True,89.92947815684963,2613.8396655680194,0.025950596724951428,72.66992690181765,0.013802557367276922,0.2831754102217234,0.001244112019540854,0.001244112019540854,146.31316798599167,0,0.0,True,2.5168245897782766,False,False,28.700000000000003,0.1,8.0,0.9,1.5,0.3,s4_narrow_passage,M7,1
False,27.900000000000002,0.7387484112230889,0.2093120921888299,True,90.06685223518804,2620.6706369112,0.025673050235914516,72.66991756654905,0.01380233813935658,0.2831758238484437,0.0012452951674778061,0.0012452951674778061,146.35323578650278,0,0.0,True,2.516824176151556,False,False,28.6,0.1,8.0,0.9,1.5,0.3,s4_narrow_passage,M7,2
False,27.400000000000002,0.7281485224481166,0.21118243178036925,True,97.68984742583888,3168.8874194431937,0.034415764640577294,72.52668190431164,0.013517373019263363,0.283900946262504,0.0028614580319883376,0.0028614580319883376,155.339121683929,0,0.0,True,2.516099053737496,False,False,27.85,0.1,8.0,0.9,1.5,0.5,s4_narrow_passage,M7,0
False,27.5,0.7372236434947863,0.22227216523500268,True,97.79817775039088,3173.9952446801653,0.033999444907021927,72.66968176645942,0.013803527545251998,0.28317332001143153,0.0012383288217332309,0.0012383288217332309,155.54415899046018,0,0.0,True,2.516826679988568,False,False,28.200000000000003,0.1,8.0,0.9,1.5,0.5,s4_narrow_passage,M7,1
False,27.35,0.7382496133519478,0.22179496778341753,True,97.91324700483261,3175.561716606047,0.033721898417985015,72.52389192685598,0.013517277734737404,0.2839012238897669,0.002861989339225596,0.002861989339225596,155.56222325418526,0,0.0,True,2.516098776110233,False,False,28.0,0.1,8.0,0.9,1.5,0.5,s4_narrow_passage,M7,2
